src,dst,weight
먹방,튀김,0.4857179522514343
먹방,사운드,0.48565173149108887
먹방,구몬,0.4840394854545593
B,SU,0.8926187753677368
B,상윤쓰,0.6137008666992188
B,다이아,0.5924233198165894
B,현웃,0.5804001092910767
B,우리이,0.5745004415512085
B,부여,0.5594182014465332
B,BU,0.5573983192443848
B,P1,0.5483513474464417
B,UM,0.540919303894043
B,고렴,0.5379067659378052
n,i,0.6909703016281128
n,bac,0.6367205381393433
n,ika,0.6350787281990051
n,Funk,0.6334878206253052
n,Friday,0.6319149732589722
n,comeback,0.6202328205108643
n,Diet,0.6168096661567688
n,9th,0.6164882183074951
n,백예린,0.616461992263794
n,See,0.614898145198822
부,터,0.6137856245040894
부,페트병,0.38602393865585327
부,경력직,0.38497498631477356
부,PD수첩,0.3847491443157196
부,허물,0.3829497992992401
부,불치병,0.38193827867507935
부,보스,0.3779503405094147
부,투명,0.3733424246311188
부,올챙이,0.36339908838272095
부,민족,0.3593292832374573
feat.,(,0.3849286437034607
feat.,쇼미9,0.3701976239681244
feat.,허성현,0.3680872917175293
feat.,미키광수,0.36443206667900085
feat.,조매력,0.36429595947265625
feat.,IX,0.3537081778049469
feat.,),0.33788466453552246
feat.,문세윤,0.33696556091308594
feat.,땡지,0.3339235186576843
feat.,친구 사이,0.31864047050476074
4,12,0.3735389709472656
4,대첩,0.3665764033794403
4,13,0.36597105860710144
4,GDI,0.3619585931301117
4,6,0.36151036620140076
4,912,0.3558157980442047
4,64,0.35471418499946594
4,128,0.3540581166744232
4,Genesis,0.3533118665218353
4,어몽어스 VR좀비,0.3525961637496948
까지,불치병,0.37337324023246765
까지,자기관리,0.35917946696281433
까지,마시멜로우,0.34296849370002747
까지,바사삭,0.33524319529533386
까지,속도,0.3349079191684723
까지,찬란,0.3315729796886444
까지,언제,0.32754939794540405
까지,터,0.32659560441970825
까지,댐,0.3242540955543518
까지,주차장,0.3216889798641205
아,아요,0.36151814460754395
아,그대에게,0.33904099464416504
아,닌거,0.33793118596076965
아,테너,0.32774674892425537
아,젖,0.3265308141708374
아,feeling,0.32618728280067444
아,살 거,0.3197008967399597
아,니야,0.3162990212440491
아,하천,0.315569669008255
아,왕의 귀환,0.3151683807373047
공,개,0.8101639747619629
공,최초,0.5191891193389893
공,마블,0.5127846598625183
공,마동석,0.5069494247436523
공,네트워크,0.48133254051208496
공,정승,0.47761449217796326
공,이터널스,0.4625220000743866
공,생얼,0.4576067328453064
공,미공,0.4418489933013916
공,토르4,0.43616020679473877
‘,’,0.838636577129364
‘,Go!,0.58595210313797
‘,Perseverance,0.5542777180671692
‘,춘호,0.5487561225891113
‘,Misfit,0.5467760562896729
‘,6월 13일,0.5434167981147766
‘,수퍼,0.5405175089836121
‘,여객선,0.5398743152618408
‘,프레스,0.5398064851760864
‘,표기,0.5386661291122437
ㅗ,ㄲ,0.5670750737190247
ㅗ,렝,0.5016850233078003
ㅗ,냥,0.47182759642601013
ㅗ,챔,0.4641434848308563
ㅗ,가질,0.43992969393730164
ㅗ,족보,0.4294576942920685
ㅗ,하식,0.414548397064209
ㅗ,날려버려,0.41204124689102173
ㅗ,상철,0.40824392437934875
ㅗ,돌이킬 수 없는,0.40638846158981323
서,로에,0.43258026242256165
서,브금,0.4254433512687683
서,시킴,0.42449331283569336
서,트램폴린,0.41854387521743774
서,앵,0.41213753819465637
서,익,0.4005160629749298
서,추워,0.3995286226272583
서,KTX,0.39740240573883057
서,제조,0.3895088732242584
서,육준,0.3813692033290863
자,하자마,0.4004184305667877
자,당첨,0.36280110478401184
자,농협,0.3544157147407532
자,복권,0.3429335355758667
자,아리아나 그란데,0.34116053581237793
자,조기,0.34036463499069214
자,기하,0.33970537781715393
자,구독,0.33758240938186646
자,퍼스트,0.3354526460170746
자,그래도,0.33178475499153137
…,JTBC 뉴스룸,0.48870500922203064
…,연합뉴스,0.45606115460395813
…,행렬,0.43308183550834656
…,향년,0.4229522943496704
…,포렌식,0.40967801213264465
…,돌려차기,0.395946741104126
…,남성,0.39138463139533997
…,발마,0.38718709349632263
…,이재용,0.38694557547569275
…,교사,0.38636094331741333
일,용이,0.42002779245376587
일,박은수,0.36690470576286316
일,별의 별,0.361238569021225
일,사면,0.36020728945732117
일,국회,0.35855209827423096
일,무스,0.35816434025764465
일,자로,0.3578075170516968
일,박은,0.35773345828056335
일,문신,0.35514530539512634
일,조의영역,0.3550962507724762
시,승기,0.4349609613418579
시,마비,0.4344140887260437
시,절,0.41187334060668945
시,올챙이,0.40266120433807373
시,현역,0.3984907865524292
시,전공,0.39269953966140747
시,퀸 와사비,0.38533779978752136
시,간절히,0.38519710302352905
시,ㅍ,0.38173484802246094
시,역,0.3788239359855652
5,GDI,0.42519938945770264
5,AWD,0.4122028350830078
5,가솔린,0.3949108421802521
5,터보,0.38589057326316833
5,학번,0.380221426486969
5,2022,0.37412717938423157
5,6,0.37189483642578125
5,그린,0.3706839084625244
5,Genesis,0.3626115620136261
5,40,0.3560275435447693
~,추임새,0.3655407130718231
~,주나,0.3361598551273346
~,신라면 블랙,0.32244056463241577
~,주거,0.3200669288635254
~,.45,0.3194582462310791
~,반고,0.31917762756347656
~,Superhuman,0.3158656060695648
~,주륵,0.314563125371933
~,아내의 맛,0.3138878345489502
~,렉,0.3136340379714966
_,족집게,0.5608476400375366
_,2019,0.5569402575492859
_,COUNTDOWN,0.5526581406593323
_,460,0.5504963994026184
_,낭닥,0.546492338180542
_,220,0.5244792103767395
_,Epilogue,0.5227588415145874
_,어벤저스,0.5214071273803711
_,461,0.5174112319946289
_,ONF,0.5135495066642761
없,밖에,0.45337024331092834
없,절일,0.43419888615608215
없,따위,0.41828861832618713
없,신종,0.4150330722332001
없,생선,0.3947325348854065
없,알수,0.39309266209602356
없,산유국,0.3914560377597809
없,컵라면,0.3876548111438751
없,둑,0.38680970668792725
없,쪽파,0.38454046845436096
데,평일,0.4452298879623413
데,축제,0.43490880727767944
데,뉴질랜드,0.4264991879463196
데,캄보디아,0.4153602719306946
데,배달원,0.40505674481391907
데,썹,0.4012622535228729
데,곤,0.39805611968040466
데,시던,0.3969496190547943
데,보더콜리,0.39610302448272705
데,판스프링,0.3928654193878174
MV,니쥬,0.6316994428634644
MV,NiziU,0.6168749332427979
MV,Cartoon,0.6077209115028381
MV,Sketch,0.6062625646591187
MV,Bambi,0.6045206189155579
MV,Dreamcatcher,0.6023958921432495
MV,React,0.595069408416748
MV,Mood,0.5939362049102783
MV,EVERGLOW,0.5804699063301086
MV,B-side,0.5783295035362244
인,적,0.4991050362586975
인,Shock,0.4411226511001587
인,특성,0.43928098678588867
인,Days,0.42917609214782715
인,뉴질랜드,0.4265903830528259
인,우리아,0.42498356103897095
인,평일,0.41796186566352844
인,캄보디아,0.41775286197662354
인,축제,0.40980735421180725
인,변화,0.407213032245636
할,아야,0.4206870198249817
할,사야,0.411833256483078
할,수이,0.4012996554374695
할,판사,0.39458954334259033
할,세팅,0.3916904032230377
할,아둬,0.39143386483192444
할,건설현장,0.3853799104690552
할,해야 ,0.38015177845954895
할,한이재,0.37999340891838074
할,다이어리,0.37696874141693115
N,ext,0.6100060939788818
N,BA,0.5950510501861572
N,GTA,0.5926576852798462
N,CN,0.5824810266494751
N,JP,0.5807509422302246
N,BOM,0.5789751410484314
N,ONT,0.558944046497345
N,SA,0.5540287494659424
N,CE,0.5531818270683289
N,SF9,0.5515804290771484
안,하온,0.40456390380859375
안,돼,0.4008934795856476
안,공소시효,0.39957985281944275
안,렁,0.3977510929107666
안,다쳐,0.39120689034461975
안,아다,0.3902973234653473
안,띵언,0.3848750591278076
안,진단,0.3826780319213867
안,절대,0.3768064081668854
안,건강보험,0.37528881430625916
맛,김치찌개,0.49806106090545654
맛,동치미,0.4795784056186676
맛,상추,0.4777625799179077
맛,찌개,0.4774813950061798
맛,밑반찬,0.47169017791748047
맛,마라,0.46251341700553894
맛,왕의,0.4614306092262268
맛,식감,0.4498400390148163
맛,감자전,0.44143474102020264
맛,무우,0.44079580903053284
수,알수,0.41581517457962036
수,이도,0.40948230028152466
수,용서,0.40534356236457825
수,무사,0.3937113881111145
수,재물손괴죄,0.391968309879303
수,둑,0.3875964879989624
수,타이밍,0.38638803362846375
수,매일경제TV,0.38451075553894043
수,시청,0.3830571174621582
수,기회,0.3809727728366852
려,고경,0.41401270031929016
려,한스,0.4037534296512604
려,드빌,0.40298953652381897
려,국과연,0.40147531032562256
려,턱스크,0.4001607298851013
려,테 카,0.3995164930820465
려,장갑,0.39450711011886597
려,궤변,0.3909962773323059
려,타로,0.38967055082321167
려,채상우,0.38939619064331055
바,ㄺ,0.5065149068832397
바,ㄷ,0.47692611813545227
바,문화충격,0.47444063425064087
바,성교육,0.4520953297615051
바,최현우,0.44255220890045166
바,판정,0.4252488613128662
바,히지,0.4236709475517273
바,살해,0.42208266258239746
바,주거,0.41922083497047424
바,위조지폐,0.4177108407020569
보,배워,0.4284038245677948
보,박시영,0.41827696561813354
보,인단,0.417741060256958
보,여준,0.3827592134475708
보,강식당,0.3629388213157654
보,기본,0.3591292202472687
보,진아,0.35867220163345337
보,서서,0.3489799201488495
보,해진,0.34780168533325195
보,한국형 전투기,0.34721770882606506
살,아나,0.4790879487991333
살,팔뚝,0.3911244869232178
살,지도,0.3766898214817047
살,인범,0.37176939845085144
살,멘탈갑,0.36719298362731934
살,바비큐,0.3649238646030426
살,요령,0.36255088448524475
살,조선시대,0.35962215065956116
살,약한,0.352796733379364
살,구해줘,0.3503236472606659
I,피파4,0.5669885873794556
I,BE ,0.5642588138580322
I,IZ*ONE 에너지 캠,0.5630226731300354
I,탕후루,0.559199333190918
I,SKY,0.5537564754486084
I,ENOZ,0.548396646976471
I,발굴,0.5465310215950012
I,한쇼,0.5413300395011902
I,피파온라인4,0.5361077785491943
I,WAFF,0.5293935537338257
ㅘ,ㅂ,0.5994319319725037
ㅘ,리햅,0.5035088658332825
ㅘ,징글,0.49486225843429565
ㅘ,모압,0.4852352738380432
ㅘ,달래,0.4794844090938568
ㅘ,띵,0.4744526445865631
ㅘ,안압,0.46494603157043457
ㅘ,썹,0.45987680554389954
ㅘ,미역,0.4576009511947632
ㅘ,토마토,0.4553176462650299
SBS,NOW,0.6272284388542175
SBS,224,0.6204782724380493
SBS,Capture,0.6183556914329529
SBS,SBS 스페셜,0.6158110499382019
SBS,DRAMA,0.6108393669128418
SBS,낭만닥터 김사부,0.6080893874168396
SBS,524,0.5979780554771423
SBS,TV동물농장,0.5954415798187256
SBS,602,0.5883208513259888
SBS,김태욱,0.5848090052604675
｜,2004,0.5718924403190613
｜,77억의 사랑,0.5629147887229919
｜,SKY Castle,0.5585682392120361
｜,발치,0.5546048283576965
｜,1학년,0.5443130135536194
｜,SKY 캐슬,0.539522647857666
｜,크랩,0.531879723072052
｜,주주클럽,0.5276141166687012
｜,SB,0.5262405276298523
｜,심야괴담회,0.5247489213943481
알,아차,0.4317439794540405
알,짜가,0.4281846582889557
알,타로,0.42284148931503296
알,알수,0.41828739643096924
알,줄 ,0.41335219144821167
알,슈스,0.384696364402771
알,노가다,0.3790806531906128
알,저런,0.37884432077407837
알,백구,0.3783815801143646
알,짱절미,0.37502026557922363
&,GRAY,0.45219507813453674
&,SPI,0.4505811035633087
&,이동숙,0.43589502573013306
&,완벽주의자,0.4308076798915863
&,겨털,0.4222971796989441
&,Bird,0.4199564754962921
&,Infinity,0.41314929723739624
&,BEL,0.4051221013069153
&,강승윤,0.4046630561351776
&,다이아,0.4021276533603668
한국,난생,0.49710604548454285
한국,시집,0.45756280422210693
한국,혼혈,0.44771429896354675
한국,손주,0.4441381096839905
한국,이사벨,0.42807960510253906
한국,꽃등심,0.4267385005950928
한국,문화,0.42531999945640564
한국,남장,0.41743573546409607
한국,흡혈,0.40859678387641907
한국,공무원,0.4085161089897156
ㅎ,조,0.5658871531486511
ㅎ,노,0.5099985599517822
ㅎ,혈관,0.4850364029407501
ㅎ,셀프주유소,0.4743143320083618
ㅎ,냄비,0.47284528613090515
ㅎ,인플레,0.4680212736129761
ㅎ,이렇게 너,0.46072202920913696
ㅎ,텐,0.45561859011650085
ㅎ,합력,0.4551374316215515
ㅎ,LG WING,0.4430120587348938
영상,애프터스쿨,0.4295101463794708
영상,내 사람,0.39948683977127075
영상,매매,0.39942649006843567
영상,Wannabe,0.39739710092544556
영상,디바,0.3965442180633545
영상,리포트,0.38597145676612854
영상,MSG,0.3854968845844269
영상,스포,0.3845711350440979
영상,설명,0.3798992335796356
영상,글로벌,0.37848961353302
SU,B,0.892618715763092
SU,상윤쓰,0.6506496071815491
SU,현웃,0.6194969415664673
SU,P1,0.6083544492721558
SU,우리이,0.6083101034164429
SU,다이아,0.593961775302887
SU,부여,0.5885411500930786
SU,스핀오프,0.5750091671943665
SU,고렴,0.5670490264892578
SU,마장동,0.5634053945541382
MBC,별이 빛나는 밤에,0.6661918759346008
MBC,417,0.6439929604530334
MBC,306,0.6355424523353577
MBC,116,0.6221580505371094
MBC,320,0.6221239566802979
MBC,227,0.621065080165863
MBC,121,0.6200388073921204
MBC,216,0.6195859313011169
MBC,619,0.6172606348991394
MBC,210,0.6149682402610779
말,씀,0.4330331087112427
말,부승관,0.38303276896476746
말,내지,0.3724987208843231
말,하온,0.3685472011566162
말,이이,0.3573935627937317
말,차분,0.3539932370185852
말,바가지,0.3527951240539551
말,몰입,0.3519118130207062
말,LG로,0.35157495737075806
말,무성,0.3475850224494934
터,부,0.6137856245040894
터,불치병,0.4706818163394928
터,자기관리,0.44678252935409546
터,경력직,0.4329204857349396
터,허물,0.42811131477355957
터,음부,0.4239240884780884
터,트린,0.4096035361289978
터,페트병,0.4088898301124573
터,정확,0.4075607657432556
터,투명,0.40691325068473816
너,ㅎㅇ,0.5024285912513733
너,ㅁㄱ,0.4599761962890625
너,혈관,0.41627904772758484
너,백김치,0.4014800190925598
너,일회용,0.40030187368392944
너,이바,0.39901524782180786
너,밀수,0.39699122309684753
너,도넛,0.3934508264064789
너,냄비,0.39298325777053833
너,로키산맥,0.39243847131729126
처,럼,0.5840718746185303
처,ㅅ,0.5780623555183411
처,생애,0.566410481929779
처,캬바쿠라,0.46152645349502563
처,체리,0.4613323211669922
처,시범경기,0.4537470042705536
처,한국 음식,0.45155343413352966
처,몽고반점,0.4319189786911011
처,유격수,0.42383909225463867
처,11시,0.42095229029655457
입,니다,0.49540790915489197
입,안녕하세요,0.44728145003318787
입,BU,0.4450695812702179
입,김민우,0.4315307140350342
입,보겸,0.4210291802883148
입,질문 받는다,0.40953364968299866
입,닝닝,0.39491304755210876
입,소라,0.39325156807899475
입,껍데기,0.3930204510688782
입,엔조이커플,0.3896152675151825
때,문,0.5350176095962524
때,마다,0.4796006679534912
때,미치겠어,0.45155325531959534
때,이등병,0.43697699904441833
때,일어,0.43560710549354553
때,입원,0.43269920349121094
때,그 총,0.42342570424079895
때,제네시스,0.42108631134033203
때,왜가리,0.41196712851524353
때,횡단보도,0.40950706601142883
진,공중파,0.5061883330345154
진,정한,0.5025216937065125
진,가치,0.4658297002315521
진,상부,0.4572729468345642
진,유서,0.45562422275543213
진,교장,0.45063334703445435
진,멱살,0.4502164423465729
진,리니지2M,0.4498167037963867
진,개털,0.44785791635513306
진,판정,0.445986270904541
ㅌ,ㅜ,0.4771050214767456
ㅌ,아라비안,0.43440520763397217
ㅌ,더 브라위너,0.4042612314224243
ㅌ,옥,0.40303337574005127
ㅌ,췌장암,0.39118772745132446
ㅌ,별빛,0.3900178372859955
ㅌ,노란,0.3762814998626709
ㅌ,신호등,0.37565961480140686
ㅌ,이천수,0.3731157183647156
ㅌ,아리아나 그란데,0.3707959055900574
마,ㄶ,0.5356696248054504
마,ㅈ,0.46028605103492737
마,영업소,0.42737483978271484
마,켓,0.40067896246910095
마,이하,0.399432897567749
마,눈알,0.39781588315963745
마,추기,0.388656884431839
마,퍼즐,0.3881036639213562
마,하천,0.38666772842407227
마,열전,0.38591161370277405
!!!,빙어,0.4542313814163208
!!!,정초,0.43734294176101685
!!!,hidden,0.4362371265888214
!!!,유치,0.4132234454154968
!!!,동네놈들,0.4123358130455017
!!!,황민우,0.40434354543685913
!!!,살만,0.40032586455345154
!!!,모양,0.39961570501327515
!!!,징글,0.3966228663921356
!!!,기하,0.39524638652801514
X,김현수,0.5801942348480225
X,최예빈,0.556088924407959
X,박민영,0.516933023929596
X,코요태,0.5143275260925293
X,박보영,0.4979020059108734
X,쥬쥬,0.4900520443916321
X,오현민,0.48495498299598694
X,지창욱,0.4848145544528961
X,정혜일,0.48405909538269043
X,저스디스,0.48365485668182373
2020,AAA,0.6226868033409119
2020,AW,0.6139856576919556
2020,ARDS,0.612153947353363
2020,Christmas,0.6006820201873779
2020,HD,0.5995854139328003
2020,Asia Artist Awards,0.5924597978591919
2020,MMA,0.5842825770378113
2020,1219,0.5832971334457397
2020,배신자,0.574421763420105
2020,GOING SEVENTEEN,0.5743215680122375
님,전국진,0.49042630195617676
님,꽃비,0.4890144467353821
님,이여사,0.488986998796463
님,놀러와,0.4889674782752991
님,이구,0.48814019560813904
님,신민아,0.486359566450119
님,남창희,0.48601049184799194
님,팀장,0.4813045263290405
님,야옹이,0.4771265983581543
님,도둑,0.4672042429447174
대,방출,0.5180270671844482
대,이나즈마 일레븐,0.5089881420135498
대,참사,0.49770548939704895
대,광야,0.4897575080394745
대,환장,0.4757442772388458
대,백억,0.4716036915779114
대,레벨,0.471540629863739
대,쿠폰,0.4662652015686035
대,비번,0.4650382399559021
대,어나더,0.4410901367664337
L,IV,0.825609028339386
L,Weki Meki,0.7016920447349548
L,쿨,0.6921148896217346
L,앤트워프,0.6827607154846191
L,햄튼,0.6789554357528687
L,첼시,0.6786646246910095
L,COO,0.6768493056297302
L,뮌헨,0.6669641137123108
L,LAC,0.6652331948280334
L,네이션스리그,0.6631471514701843
V,LOG,0.856579601764679
V,KIN,0.6221283674240112
